,result,table,_start,_stop,_time,_measurement,label,mobile,subject,alpha,beta,gamma,x,y,z
899,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:00.922000+00:00,devicemotion,sitting,Pixel,10a76,1.0,-0.2,0.4,-0.1,7.0,7.0
900,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:00.940000+00:00,devicemotion,sitting,Pixel,10a76,1.3,-0.2,0.4,-0.1,7.0,6.800000000000001
901,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:00.954000+00:00,devicemotion,sitting,Pixel,10a76,0.6000000000000001,-0.30000000000000004,0.4,-0.1,7.0,6.800000000000001
902,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:00.972000+00:00,devicemotion,sitting,Pixel,10a76,-0.6000000000000001,-0.30000000000000004,0.30000000000000004,-0.1,7.0,6.9
903,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:00.989000+00:00,devicemotion,sitting,Pixel,10a76,-0.7,-0.1,0.0,-0.1,7.0,6.9
904,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.005000+00:00,devicemotion,sitting,Pixel,10a76,-0.30000000000000004,0.0,-0.1,-0.1,7.1000000000000005,6.800000000000001
905,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.022000+00:00,devicemotion,sitting,Pixel,10a76,-0.9000000000000001,0.0,-0.1,0.0,7.1000000000000005,6.9
906,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.039000+00:00,devicemotion,sitting,Pixel,10a76,-1.5,0.6000000000000001,-0.9000000000000001,0.0,7.1000000000000005,6.9
907,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.055000+00:00,devicemotion,sitting,Pixel,10a76,-1.7,1.1,-1.7,-0.2,7.1000000000000005,6.9
908,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.072000+00:00,devicemotion,sitting,Pixel,10a76,-0.7,-0.7,-1.3,-0.2,7.1000000000000005,6.9
909,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.089000+00:00,devicemotion,sitting,Pixel,10a76,-0.6000000000000001,-1.3,-0.7,-0.2,7.1000000000000005,7.0
910,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.105000+00:00,devicemotion,sitting,Pixel,10a76,-0.6000000000000001,-0.4,-0.2,-0.1,7.1000000000000005,7.1000000000000005
911,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.122000+00:00,devicemotion,sitting,Pixel,10a76,0.30000000000000004,0.4,-0.1,-0.1,7.1000000000000005,7.0
912,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.139000+00:00,devicemotion,sitting,Pixel,10a76,1.4,-0.1,0.0,-0.1,7.1000000000000005,6.9
913,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.155000+00:00,devicemotion,sitting,Pixel,10a76,1.7,-0.9000000000000001,0.4,-0.1,7.1000000000000005,6.9
914,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.172000+00:00,devicemotion,sitting,Pixel,10a76,1.1,-0.6000000000000001,-0.1,-0.1,7.2,6.9
915,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.189000+00:00,devicemotion,sitting,Pixel,10a76,0.1,0.1,-1.1,-0.1,7.1000000000000005,6.9
916,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.207000+00:00,devicemotion,sitting,Pixel,10a76,-0.30000000000000004,0.2,-1.3,-0.1,7.1000000000000005,7.0
917,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.224000+00:00,devicemotion,sitting,Pixel,10a76,0.8,-0.4,-0.8,-0.1,7.0,7.0
918,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.239000+00:00,devicemotion,sitting,Pixel,10a76,1.9,-0.4,-0.2,-0.1,7.0,6.800000000000001
919,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.256000+00:00,devicemotion,sitting,Pixel,10a76,1.5,-0.4,0.1,0.0,7.1000000000000005,6.800000000000001
920,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.272000+00:00,devicemotion,sitting,Pixel,10a76,0.5,-0.9000000000000001,-0.7,0.0,7.1000000000000005,6.800000000000001
921,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.289000+00:00,devicemotion,sitting,Pixel,10a76,0.30000000000000004,-0.9000000000000001,-1.6,0.0,7.1000000000000005,6.9
922,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.305000+00:00,devicemotion,sitting,Pixel,10a76,0.2,-0.7,-2.5,0.2,7.2,7.1000000000000005
923,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.323000+00:00,devicemotion,sitting,Pixel,10a76,1.8000000000000003,-1.5,-4.800000000000001,0.1,7.2,7.0
924,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.338000+00:00,devicemotion,sitting,Pixel,10a76,2.7,-2.7,-7.300000000000001,0.0,7.2,6.9
925,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.354000+00:00,devicemotion,sitting,Pixel,10a76,3.0,-3.4,-8.2,-0.2,7.0,6.9
926,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.372000+00:00,devicemotion,sitting,Pixel,10a76,3.2,-1.6,-7.6,-0.30000000000000004,7.0,6.7
927,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.389000+00:00,devicemotion,sitting,Pixel,10a76,1.3,-0.4,-5.7,-0.30000000000000004,7.0,6.6000000000000005
928,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.407000+00:00,devicemotion,sitting,Pixel,10a76,0.4,-1.1,-4.7,-0.30000000000000004,7.1000000000000005,6.7
929,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.422000+00:00,devicemotion,sitting,Pixel,10a76,-1.1,-0.7,-4.7,-0.2,7.0,6.7
930,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.439000+00:00,devicemotion,sitting,Pixel,10a76,-2.5,-1.4,-4.7,-0.2,7.0,6.9
931,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.457000+00:00,devicemotion,sitting,Pixel,10a76,-2.1,-2.1,-5.2,-0.30000000000000004,7.0,7.1000000000000005
932,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.473000+00:00,devicemotion,sitting,Pixel,10a76,-0.30000000000000004,-1.7,-5.0,-0.4,6.9,7.0
933,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.489000+00:00,devicemotion,sitting,Pixel,10a76,0.1,-1.4,-3.1,-0.5,7.0,6.9
934,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.506000+00:00,devicemotion,sitting,Pixel,10a76,-0.1,-1.6,-1.3,-0.4,7.0,6.9
935,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.523000+00:00,devicemotion,sitting,Pixel,10a76,0.4,-1.0,-0.4,-0.30000000000000004,7.0,6.9
936,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.538000+00:00,devicemotion,sitting,Pixel,10a76,0.5,0.2,0.1,-0.2,7.1000000000000005,6.9
937,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.557000+00:00,devicemotion,sitting,Pixel,10a76,0.4,0.30000000000000004,-0.1,-0.2,7.1000000000000005,6.9
938,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.573000+00:00,devicemotion,sitting,Pixel,10a76,0.7,-0.6000000000000001,-0.8,-0.30000000000000004,7.1000000000000005,6.9
939,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.589000+00:00,devicemotion,sitting,Pixel,10a76,0.1,0.5,-0.5,-0.30000000000000004,7.0,6.800000000000001
940,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.606000+00:00,devicemotion,sitting,Pixel,10a76,-0.2,0.9000000000000001,0.6000000000000001,-0.30000000000000004,7.1000000000000005,6.800000000000001
941,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.623000+00:00,devicemotion,sitting,Pixel,10a76,0.2,-0.30000000000000004,1.4,-0.2,7.1000000000000005,6.800000000000001
942,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.640000+00:00,devicemotion,sitting,Pixel,10a76,-0.4,-0.5,1.7,-0.1,7.2,6.9
943,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.657000+00:00,devicemotion,sitting,Pixel,10a76,-0.7,1.0,0.8,-0.1,7.2,6.9
944,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.672000+00:00,devicemotion,sitting,Pixel,10a76,-0.30000000000000004,1.2000000000000002,-0.1,-0.2,7.2,6.800000000000001
945,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.690000+00:00,devicemotion,sitting,Pixel,10a76,-0.30000000000000004,-0.1,0.1,-0.30000000000000004,7.1000000000000005,6.9
946,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.707000+00:00,devicemotion,sitting,Pixel,10a76,-0.4,0.1,0.30000000000000004,-0.30000000000000004,7.1000000000000005,7.0
947,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.722000+00:00,devicemotion,sitting,Pixel,10a76,0.4,1.1,1.0,-0.2,7.0,7.0
948,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.738000+00:00,devicemotion,sitting,Pixel,10a76,1.3,1.5,1.7,-0.1,7.1000000000000005,6.9
949,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.756000+00:00,devicemotion,sitting,Pixel,10a76,2.0,1.3,1.1,-0.1,7.2,6.7
950,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.774000+00:00,devicemotion,sitting,Pixel,10a76,1.5,0.9000000000000001,-0.7,-0.1,7.1000000000000005,6.6000000000000005
951,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.790000+00:00,devicemotion,sitting,Pixel,10a76,-0.7,0.7,-1.8000000000000003,-0.2,7.0,6.6000000000000005
952,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.807000+00:00,devicemotion,sitting,Pixel,10a76,-1.8000000000000003,0.30000000000000004,-1.8000000000000003,-0.30000000000000004,7.0,6.800000000000001
953,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.823000+00:00,devicemotion,sitting,Pixel,10a76,-1.8000000000000003,-0.4,-1.0,-0.30000000000000004,7.1000000000000005,6.9
954,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.841000+00:00,devicemotion,sitting,Pixel,10a76,-1.4,-0.4,-0.30000000000000004,-0.30000000000000004,7.1000000000000005,7.0
955,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.856000+00:00,devicemotion,sitting,Pixel,10a76,-1.1,-0.1,0.1,-0.2,7.1000000000000005,7.0
956,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.872000+00:00,devicemotion,sitting,Pixel,10a76,-0.30000000000000004,-0.1,-0.1,-0.2,7.1000000000000005,7.0
957,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.889000+00:00,devicemotion,sitting,Pixel,10a76,0.2,-0.4,0.0,-0.2,7.1000000000000005,7.0
958,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.906000+00:00,devicemotion,sitting,Pixel,10a76,0.2,-0.2,0.0,-0.30000000000000004,7.1000000000000005,6.9
959,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.922000+00:00,devicemotion,sitting,Pixel,10a76,0.4,0.1,0.30000000000000004,-0.30000000000000004,7.1000000000000005,6.800000000000001
960,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.938000+00:00,devicemotion,sitting,Pixel,10a76,-0.6000000000000001,0.2,-0.1,-0.2,7.1000000000000005,6.9
961,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.957000+00:00,devicemotion,sitting,Pixel,10a76,-1.3,0.4,-0.9000000000000001,-0.2,7.0,7.1000000000000005
962,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.971000+00:00,devicemotion,sitting,Pixel,10a76,-0.4,0.8,-0.8,-0.2,6.9,7.2
963,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:01.988000+00:00,devicemotion,sitting,Pixel,10a76,1.8000000000000003,1.2000000000000002,0.1,-0.2,6.9,7.0
964,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.005000+00:00,devicemotion,sitting,Pixel,10a76,3.5,0.9000000000000001,0.8,-0.30000000000000004,6.9,6.6000000000000005
965,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.022000+00:00,devicemotion,sitting,Pixel,10a76,2.3,1.1,0.8,-0.30000000000000004,7.0,6.300000000000001
966,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.039000+00:00,devicemotion,sitting,Pixel,10a76,-1.4,0.1,1.0,-0.2,7.1000000000000005,6.5
967,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.057000+00:00,devicemotion,sitting,Pixel,10a76,-4.2,-0.8,0.6000000000000001,-0.1,7.1000000000000005,6.9
968,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.073000+00:00,devicemotion,sitting,Pixel,10a76,-3.8,0.1,0.2,-0.2,7.1000000000000005,7.1000000000000005
969,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.089000+00:00,devicemotion,sitting,Pixel,10a76,-2.4000000000000004,1.8000000000000003,-0.1,-0.2,7.1000000000000005,7.0
970,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.106000+00:00,devicemotion,sitting,Pixel,10a76,-2.4000000000000004,1.7,-0.1,-0.2,7.1000000000000005,7.0
971,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.123000+00:00,devicemotion,sitting,Pixel,10a76,-2.6,0.5,0.1,-0.2,7.1000000000000005,7.300000000000001
972,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.138000+00:00,devicemotion,sitting,Pixel,10a76,0.1,0.1,-0.2,-0.2,7.1000000000000005,7.300000000000001
973,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.156000+00:00,devicemotion,sitting,Pixel,10a76,3.6000000000000005,-0.30000000000000004,-0.1,-0.30000000000000004,7.0,6.9
974,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.174000+00:00,devicemotion,sitting,Pixel,10a76,1.9,-0.9000000000000001,1.1,-0.2,7.1000000000000005,6.7
975,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.189000+00:00,devicemotion,sitting,Pixel,10a76,1.9,-0.9000000000000001,1.1,-0.2,7.2,6.6000000000000005
976,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.206000+00:00,devicemotion,sitting,Pixel,10a76,-0.8,0.0,0.2,-0.2,7.1000000000000005,6.800000000000001
977,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.223000+00:00,devicemotion,sitting,Pixel,10a76,-0.9000000000000001,-0.6000000000000001,-0.5,-0.2,7.1000000000000005,6.9
978,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.239000+00:00,devicemotion,sitting,Pixel,10a76,0.30000000000000004,-1.7,-0.30000000000000004,-0.2,7.1000000000000005,6.9
979,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.257000+00:00,devicemotion,sitting,Pixel,10a76,0.4,-1.6,0.5,-0.2,7.2,6.9
980,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.273000+00:00,devicemotion,sitting,Pixel,10a76,0.1,-0.6000000000000001,0.5,-0.2,7.2,6.9
981,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.290000+00:00,devicemotion,sitting,Pixel,10a76,0.5,-0.8,0.4,-0.2,7.2,6.9
982,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.306000+00:00,devicemotion,sitting,Pixel,10a76,1.6,-0.9000000000000001,0.2,-0.1,7.2,6.9
983,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.324000+00:00,devicemotion,sitting,Pixel,10a76,2.4000000000000004,-0.4,-0.2,-0.1,7.2,6.7
984,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.338000+00:00,devicemotion,sitting,Pixel,10a76,2.2,-1.4,-1.0,-0.2,7.1000000000000005,6.6000000000000005
985,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.357000+00:00,devicemotion,sitting,Pixel,10a76,1.5,-2.1,-1.2000000000000002,-0.2,7.0,6.7
986,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.374000+00:00,devicemotion,sitting,Pixel,10a76,0.7,-1.4,-1.0,-0.2,7.0,6.7
987,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.391000+00:00,devicemotion,sitting,Pixel,10a76,-0.30000000000000004,-0.5,-1.4,-0.2,7.0,6.7
988,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.404000+00:00,devicemotion,sitting,Pixel,10a76,-1.4,-0.6000000000000001,-1.9,-0.30000000000000004,7.0,6.7
989,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.424000+00:00,devicemotion,sitting,Pixel,10a76,-2.4000000000000004,-0.8,-2.0,-0.4,6.9,6.9
990,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.439000+00:00,devicemotion,sitting,Pixel,10a76,-2.4000000000000004,-1.1,-1.0,-0.4,6.800000000000001,7.1000000000000005
991,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.456000+00:00,devicemotion,sitting,Pixel,10a76,-0.8,-0.1,0.7,-0.30000000000000004,6.9,7.1000000000000005
992,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.474000+00:00,devicemotion,sitting,Pixel,10a76,0.2,0.7,1.6,-0.2,7.0,6.9
993,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.491000+00:00,devicemotion,sitting,Pixel,10a76,-0.7,1.2000000000000002,1.7,-0.2,7.1000000000000005,6.800000000000001
994,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.504000+00:00,devicemotion,sitting,Pixel,10a76,-1.7,1.7,1.4,-0.2,7.1000000000000005,6.800000000000001
995,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.523000+00:00,devicemotion,sitting,Pixel,10a76,-2.0,2.0,1.1,-0.2,7.1000000000000005,6.800000000000001
996,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.539000+00:00,devicemotion,sitting,Pixel,10a76,-2.5,1.0,1.5,-0.2,7.1000000000000005,6.9
997,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.555000+00:00,devicemotion,sitting,Pixel,10a76,-2.5,0.7,1.6,-0.2,7.2,7.0
998,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.574000+00:00,devicemotion,sitting,Pixel,10a76,-1.7,0.9000000000000001,2.0,-0.2,7.2,7.0
999,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.589000+00:00,devicemotion,sitting,Pixel,10a76,-0.4,0.2,2.4000000000000004,-0.2,7.2,7.0
1000,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.606000+00:00,devicemotion,sitting,Pixel,10a76,0.6000000000000001,-0.6000000000000001,2.4000000000000004,-0.1,7.2,7.0
1001,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.623000+00:00,devicemotion,sitting,Pixel,10a76,1.0,-0.4,2.2,0.0,7.2,7.0
1002,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.639000+00:00,devicemotion,sitting,Pixel,10a76,1.2000000000000002,0.30000000000000004,1.3,0.1,7.2,6.9
1003,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.654000+00:00,devicemotion,sitting,Pixel,10a76,1.4,-0.30000000000000004,-0.30000000000000004,0.0,7.1000000000000005,6.9
1004,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.674000+00:00,devicemotion,sitting,Pixel,10a76,2.2,-1.3,-1.4,0.0,7.0,6.9
1005,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.690000+00:00,devicemotion,sitting,Pixel,10a76,2.2,-1.4,-1.9,-0.1,7.0,6.7
1006,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.705000+00:00,devicemotion,sitting,Pixel,10a76,0.6000000000000001,-0.7,-2.3,-0.2,7.0,6.7
1007,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.722000+00:00,devicemotion,sitting,Pixel,10a76,-1.0,-0.30000000000000004,-2.5,-0.30000000000000004,6.9,6.7
1008,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.739000+00:00,devicemotion,sitting,Pixel,10a76,-2.0,-0.8,-2.3,-0.4,6.9,6.800000000000001
1009,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.755000+00:00,devicemotion,sitting,Pixel,10a76,-1.7,-1.4,-1.4,-0.30000000000000004,6.9,6.9
1010,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.772000+00:00,devicemotion,sitting,Pixel,10a76,-1.0,-1.2000000000000002,-0.5,-0.30000000000000004,7.0,7.0
1011,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.789000+00:00,devicemotion,sitting,Pixel,10a76,-0.9000000000000001,-0.5,0.0,-0.30000000000000004,7.0,6.9
1012,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.805000+00:00,devicemotion,sitting,Pixel,10a76,-1.4,-0.8,0.5,-0.30000000000000004,7.1000000000000005,7.0
1013,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.822000+00:00,devicemotion,sitting,Pixel,10a76,-1.1,-1.0,0.8,-0.2,7.1000000000000005,7.1000000000000005
1014,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.838000+00:00,devicemotion,sitting,Pixel,10a76,-0.30000000000000004,-0.1,0.8,-0.2,7.1000000000000005,7.1000000000000005
1015,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.854000+00:00,devicemotion,sitting,Pixel,10a76,0.8,0.4,1.2000000000000002,-0.2,7.0,7.0
1016,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:24:02.873000+00:00,devicemotion,sitting,Pixel,10a76,2.2,0.8,1.4,-0.2,7.0,6.800000000000001
